userId	geneSymbol	geneName	entrezgene	gLink
Zfp622	Zfp622	zinc finger protein 622	52521	https://www.ncbi.nlm.nih.gov/gene/?term=52521
Rsrc2	Rsrc2	arginine/serine-rich coiled-coil 2	208606	https://www.ncbi.nlm.nih.gov/gene/?term=208606
Osbpl2	Osbpl2	oxysterol binding protein-like 2	228983	https://www.ncbi.nlm.nih.gov/gene/?term=228983
Zmynd11	Zmynd11	zinc finger, MYND domain containing 11	66505	https://www.ncbi.nlm.nih.gov/gene/?term=66505
Ccdc174	Ccdc174	coiled-coil domain containing 174	232236	https://www.ncbi.nlm.nih.gov/gene/?term=232236
Capn10	Capn10	calpain 10	23830	https://www.ncbi.nlm.nih.gov/gene/?term=23830
Rmdn3	Rmdn3	regulator of microtubule dynamics 3	67809	https://www.ncbi.nlm.nih.gov/gene/?term=67809
Dohh	Dohh	deoxyhypusine hydroxylase/monooxygenase	102115	https://www.ncbi.nlm.nih.gov/gene/?term=102115
Fam136a	Fam136a	family with sequence similarity 136, member A	66488	https://www.ncbi.nlm.nih.gov/gene/?term=66488
Prmt5	Prmt5	protein arginine N-methyltransferase 5	27374	https://www.ncbi.nlm.nih.gov/gene/?term=27374
Nosip	Nosip	nitric oxide synthase interacting protein	66394	https://www.ncbi.nlm.nih.gov/gene/?term=66394
Tmed4	Tmed4	transmembrane p24 trafficking protein 4	103694	https://www.ncbi.nlm.nih.gov/gene/?term=103694
Cct8	Cct8	chaperonin containing Tcp1, subunit 8 (theta)	12469	https://www.ncbi.nlm.nih.gov/gene/?term=12469
Clasrp	Clasrp	CLK4-associating serine/arginine rich protein	53609	https://www.ncbi.nlm.nih.gov/gene/?term=53609
Psma5	Psma5	proteasome (prosome, macropain) subunit, alpha type 5	26442	https://www.ncbi.nlm.nih.gov/gene/?term=26442
Glg1	Glg1	golgi apparatus protein 1	20340	https://www.ncbi.nlm.nih.gov/gene/?term=20340
Slmap	Slmap	sarcolemma associated protein	83997	https://www.ncbi.nlm.nih.gov/gene/?term=83997
Cstf2	Cstf2	cleavage stimulation factor, 3' pre-RNA subunit 2	108062	https://www.ncbi.nlm.nih.gov/gene/?term=108062
Tkt	Tkt	transketolase	21881	https://www.ncbi.nlm.nih.gov/gene/?term=21881
Mrps17	Mrps17	mitochondrial ribosomal protein S17	66258	https://www.ncbi.nlm.nih.gov/gene/?term=66258
Stoml2	Stoml2	stomatin (Epb7.2)-like 2	66592	https://www.ncbi.nlm.nih.gov/gene/?term=66592
Akap8l	Akap8l	A kinase (PRKA) anchor protein 8-like	54194	https://www.ncbi.nlm.nih.gov/gene/?term=54194
Enoph1	Enoph1	enolase-phosphatase 1	67870	https://www.ncbi.nlm.nih.gov/gene/?term=67870
Rexo4	Rexo4	REX4, 3'-5' exonuclease	227656	https://www.ncbi.nlm.nih.gov/gene/?term=227656
Ilf3	Ilf3	interleukin enhancer binding factor 3	16201	https://www.ncbi.nlm.nih.gov/gene/?term=16201
Mcrs1	Mcrs1	microspherule protein 1	51812	https://www.ncbi.nlm.nih.gov/gene/?term=51812
Tbcb	Tbcb	tubulin folding cofactor B	66411	https://www.ncbi.nlm.nih.gov/gene/?term=66411
Tmem189	Tmem189	transmembrane protein 189	407243	https://www.ncbi.nlm.nih.gov/gene/?term=407243
Adar	Adar	adenosine deaminase, RNA-specific	56417	https://www.ncbi.nlm.nih.gov/gene/?term=56417
Mrpl13	Mrpl13	mitochondrial ribosomal protein L13	68537	https://www.ncbi.nlm.nih.gov/gene/?term=68537
Vps33b	Vps33b	vacuolar protein sorting 33B	233405	https://www.ncbi.nlm.nih.gov/gene/?term=233405
Ppia	Ppia	peptidylprolyl isomerase A	268373	https://www.ncbi.nlm.nih.gov/gene/?term=268373
Atad3a	Atad3a	ATPase family, AAA domain containing 3A	108888	https://www.ncbi.nlm.nih.gov/gene/?term=108888
Rpa1	Rpa1	replication protein A1	68275	https://www.ncbi.nlm.nih.gov/gene/?term=68275
Tbl2	Tbl2	transducin (beta)-like 2	27368	https://www.ncbi.nlm.nih.gov/gene/?term=27368
Eci1	Eci1	enoyl-Coenzyme A delta isomerase 1	13177	https://www.ncbi.nlm.nih.gov/gene/?term=13177
Eif2b5	Eif2b5	eukaryotic translation initiation factor 2B, subunit 5 epsilon	224045	https://www.ncbi.nlm.nih.gov/gene/?term=224045
Uqcrb	Uqcrb	ubiquinol-cytochrome c reductase binding protein	67530	https://www.ncbi.nlm.nih.gov/gene/?term=67530
Nphp1	Nphp1	nephronophthisis 1 (juvenile) homolog (human)	53885	https://www.ncbi.nlm.nih.gov/gene/?term=53885
Hspe1	Hspe1	heat shock protein 1 (chaperonin 10)	15528	https://www.ncbi.nlm.nih.gov/gene/?term=15528
Krr1	Krr1	KRR1, small subunit (SSU) processome component, homolog (yeast)	52705	https://www.ncbi.nlm.nih.gov/gene/?term=52705
Clk3	Clk3	CDC-like kinase 3	102414	https://www.ncbi.nlm.nih.gov/gene/?term=102414
Esrra	Esrra	estrogen related receptor, alpha	26379	https://www.ncbi.nlm.nih.gov/gene/?term=26379
Cmss1	Cmss1	cms small ribosomal subunit 1	66497	https://www.ncbi.nlm.nih.gov/gene/?term=66497
Hist1h4k	Hist1h4k	histone cluster 1, H4k	319160	https://www.ncbi.nlm.nih.gov/gene/?term=319160
Pex14	Pex14	peroxisomal biogenesis factor 14	56273	https://www.ncbi.nlm.nih.gov/gene/?term=56273
Naa10	Naa10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	56292	https://www.ncbi.nlm.nih.gov/gene/?term=56292
H1f0	H1f0	H1 histone family, member 0	14958	https://www.ncbi.nlm.nih.gov/gene/?term=14958
Snx3	Snx3	sorting nexin 3	54198	https://www.ncbi.nlm.nih.gov/gene/?term=54198
Trip4	Trip4	thyroid hormone receptor interactor 4	56404	https://www.ncbi.nlm.nih.gov/gene/?term=56404
Polr2f	Polr2f	polymerase (RNA) II (DNA directed) polypeptide F	69833	https://www.ncbi.nlm.nih.gov/gene/?term=69833
Mrpl21	Mrpl21	mitochondrial ribosomal protein L21	353242	https://www.ncbi.nlm.nih.gov/gene/?term=353242
Dnajb1	Dnajb1	DnaJ heat shock protein family (Hsp40) member B1	81489	https://www.ncbi.nlm.nih.gov/gene/?term=81489
Fam76a	Fam76a	family with sequence similarity 76, member A	230789	https://www.ncbi.nlm.nih.gov/gene/?term=230789
Dnajb5	Dnajb5	DnaJ heat shock protein family (Hsp40) member B5	56323	https://www.ncbi.nlm.nih.gov/gene/?term=56323
Mrpl12	Mrpl12	mitochondrial ribosomal protein L12	56282	https://www.ncbi.nlm.nih.gov/gene/?term=56282
Myo5b	Myo5b	myosin VB	17919	https://www.ncbi.nlm.nih.gov/gene/?term=17919
Tfpt	Tfpt	TCF3 (E2A) fusion partner	69714	https://www.ncbi.nlm.nih.gov/gene/?term=69714
D10Jhu81e	D10Jhu81e	DNA segment, Chr 10, Johns Hopkins University 81 expressed	28295	https://www.ncbi.nlm.nih.gov/gene/?term=28295
Sae1	Sae1	SUMO1 activating enzyme subunit 1	56459	https://www.ncbi.nlm.nih.gov/gene/?term=56459
Psma6	Psma6	proteasome (prosome, macropain) subunit, alpha type 6	26443	https://www.ncbi.nlm.nih.gov/gene/?term=26443
H2afj	H2afj	H2A histone family, member J	232440	https://www.ncbi.nlm.nih.gov/gene/?term=232440
Rnf168	Rnf168	ring finger protein 168	70238	https://www.ncbi.nlm.nih.gov/gene/?term=70238
Bicdl1	Bicdl1	BICD family like cargo adaptor 1	75665	https://www.ncbi.nlm.nih.gov/gene/?term=75665
Kifc3	Kifc3	kinesin family member C3	16582	https://www.ncbi.nlm.nih.gov/gene/?term=16582
Mrps34	Mrps34	mitochondrial ribosomal protein S34	79044	https://www.ncbi.nlm.nih.gov/gene/?term=79044
Gps1	Gps1	G protein pathway suppressor 1	209318	https://www.ncbi.nlm.nih.gov/gene/?term=209318
Rit1	Rit1	Ras-like without CAAX 1	19769	https://www.ncbi.nlm.nih.gov/gene/?term=19769
Tab1	Tab1	TGF-beta activated kinase 1/MAP3K7 binding protein 1	66513	https://www.ncbi.nlm.nih.gov/gene/?term=66513
Zscan18	Zscan18	zinc finger and SCAN domain containing 18	232875	https://www.ncbi.nlm.nih.gov/gene/?term=232875
Wwp2	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	66894	https://www.ncbi.nlm.nih.gov/gene/?term=66894
Smyd5	Smyd5	SET and MYND domain containing 5	232187	https://www.ncbi.nlm.nih.gov/gene/?term=232187
Phb	Phb	prohibitin	18673	https://www.ncbi.nlm.nih.gov/gene/?term=18673
Asb6	Asb6	ankyrin repeat and SOCS box-containing 6	72323	https://www.ncbi.nlm.nih.gov/gene/?term=72323
Fbxo28	Fbxo28	F-box protein 28	67948	https://www.ncbi.nlm.nih.gov/gene/?term=67948
Rnf6	Rnf6	ring finger protein (C3H2C3 type) 6	74132	https://www.ncbi.nlm.nih.gov/gene/?term=74132
Clns1a	Clns1a	chloride channel, nucleotide-sensitive, 1A	12729	https://www.ncbi.nlm.nih.gov/gene/?term=12729
Dnaja3	Dnaja3	DnaJ heat shock protein family (Hsp40) member A3	83945	https://www.ncbi.nlm.nih.gov/gene/?term=83945
Bccip	Bccip	BRCA2 and CDKN1A interacting protein	66165	https://www.ncbi.nlm.nih.gov/gene/?term=66165
Tln2	Tln2	talin 2	70549	https://www.ncbi.nlm.nih.gov/gene/?term=70549
Chn2	Chn2	chimerin 2	69993	https://www.ncbi.nlm.nih.gov/gene/?term=69993
Gadd45gip1	Gadd45gip1	growth arrest and DNA-damage-inducible, gamma interacting protein 1	102060	https://www.ncbi.nlm.nih.gov/gene/?term=102060
Nup88	Nup88	nucleoporin 88	19069	https://www.ncbi.nlm.nih.gov/gene/?term=19069
St7l	St7l	suppression of tumorigenicity 7-like	229681	https://www.ncbi.nlm.nih.gov/gene/?term=229681
Amotl1	Amotl1	angiomotin-like 1	75723	https://www.ncbi.nlm.nih.gov/gene/?term=75723
Ewsr1	Ewsr1	Ewing sarcoma breakpoint region 1	14030	https://www.ncbi.nlm.nih.gov/gene/?term=14030
Grcc10	Grcc10	gene rich cluster, C10 gene	14790	https://www.ncbi.nlm.nih.gov/gene/?term=14790
Kif1c	Kif1c	kinesin family member 1C	16562	https://www.ncbi.nlm.nih.gov/gene/?term=16562
Hax1	Hax1	HCLS1 associated X-1	23897	https://www.ncbi.nlm.nih.gov/gene/?term=23897
Bzw2	Bzw2	basic leucine zipper and W2 domains 2	66912	https://www.ncbi.nlm.nih.gov/gene/?term=66912
Fig4	Fig4	FIG4 phosphoinositide 5-phosphatase	103199	https://www.ncbi.nlm.nih.gov/gene/?term=103199
Prmt7	Prmt7	protein arginine N-methyltransferase 7	214572	https://www.ncbi.nlm.nih.gov/gene/?term=214572
Itm2c	Itm2c	integral membrane protein 2C	64294	https://www.ncbi.nlm.nih.gov/gene/?term=64294
Eif2b3	Eif2b3	eukaryotic translation initiation factor 2B, subunit 3	108067	https://www.ncbi.nlm.nih.gov/gene/?term=108067
Wdr74	Wdr74	WD repeat domain 74	107071	https://www.ncbi.nlm.nih.gov/gene/?term=107071
Zfp668	Zfp668	zinc finger protein 668	244219	https://www.ncbi.nlm.nih.gov/gene/?term=244219
Gtpbp2	Gtpbp2	GTP binding protein 2	56055	https://www.ncbi.nlm.nih.gov/gene/?term=56055
Lypla2	Lypla2	lysophospholipase 2	26394	https://www.ncbi.nlm.nih.gov/gene/?term=26394
Pcca	Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide	110821	https://www.ncbi.nlm.nih.gov/gene/?term=110821
Hdac5	Hdac5	histone deacetylase 5	15184	https://www.ncbi.nlm.nih.gov/gene/?term=15184
Cbr3	Cbr3	carbonyl reductase 3	109857	https://www.ncbi.nlm.nih.gov/gene/?term=109857
Gmeb2	Gmeb2	glucocorticoid modulatory element binding protein 2	229004	https://www.ncbi.nlm.nih.gov/gene/?term=229004
Atxn3	Atxn3	ataxin 3	110616	https://www.ncbi.nlm.nih.gov/gene/?term=110616
Gse1	Gse1	genetic suppressor element 1, coiled-coil protein	382034	https://www.ncbi.nlm.nih.gov/gene/?term=382034
Kat5	Kat5	K(lysine) acetyltransferase 5	81601	https://www.ncbi.nlm.nih.gov/gene/?term=81601
Gtf3c2	Gtf3c2	general transcription factor IIIC, polypeptide 2, beta	71752	https://www.ncbi.nlm.nih.gov/gene/?term=71752
Mon1a	Mon1a	MON1 homolog A, secretory traffciking associated	72825	https://www.ncbi.nlm.nih.gov/gene/?term=72825
Wdr75	Wdr75	WD repeat domain 75	73674	https://www.ncbi.nlm.nih.gov/gene/?term=73674
Sephs2	Sephs2	selenophosphate synthetase 2	20768	https://www.ncbi.nlm.nih.gov/gene/?term=20768
Psmc2	Psmc2	proteasome (prosome, macropain) 26S subunit, ATPase 2	19181	https://www.ncbi.nlm.nih.gov/gene/?term=19181
Syngr1	Syngr1	synaptogyrin 1	20972	https://www.ncbi.nlm.nih.gov/gene/?term=20972
Tsg101	Tsg101	tumor susceptibility gene 101	22088	https://www.ncbi.nlm.nih.gov/gene/?term=22088
Ywhah	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide	22629	https://www.ncbi.nlm.nih.gov/gene/?term=22629
Sco2	Sco2	SCO2 cytochrome c oxidase assembly protein	100126824	https://www.ncbi.nlm.nih.gov/gene/?term=100126824
Rab24	Rab24	RAB24, member RAS oncogene family	19336	https://www.ncbi.nlm.nih.gov/gene/?term=19336
Zzz3	Zzz3	zinc finger, ZZ domain containing 3	108946	https://www.ncbi.nlm.nih.gov/gene/?term=108946
Dpp9	Dpp9	dipeptidylpeptidase 9	224897	https://www.ncbi.nlm.nih.gov/gene/?term=224897
Meis3	Meis3	Meis homeobox 3	17537	https://www.ncbi.nlm.nih.gov/gene/?term=17537
Mau2	Mau2	MAU2 sister chromatid cohesion factor	74549	https://www.ncbi.nlm.nih.gov/gene/?term=74549
Ing1	Ing1	inhibitor of growth family, member 1	26356	https://www.ncbi.nlm.nih.gov/gene/?term=26356
Fzr1	Fzr1	fizzy and cell division cycle 20 related 1	56371	https://www.ncbi.nlm.nih.gov/gene/?term=56371
Mapkapk5	Mapkapk5	MAP kinase-activated protein kinase 5	17165	https://www.ncbi.nlm.nih.gov/gene/?term=17165
Fxr2	Fxr2	fragile X mental retardation, autosomal homolog 2	23879	https://www.ncbi.nlm.nih.gov/gene/?term=23879
Rassf8	Rassf8	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	71323	https://www.ncbi.nlm.nih.gov/gene/?term=71323
Elac2	Elac2	elaC ribonuclease Z 2	68626	https://www.ncbi.nlm.nih.gov/gene/?term=68626
Prelid3b	Prelid3b	PRELI domain containing 3B	66390	https://www.ncbi.nlm.nih.gov/gene/?term=66390
Pde6d	Pde6d	phosphodiesterase 6D, cGMP-specific, rod, delta	18582	https://www.ncbi.nlm.nih.gov/gene/?term=18582
Gm10563	Gm10563	predicted gene 10563	100038426	https://www.ncbi.nlm.nih.gov/gene/?term=100038426
Mrpl24	Mrpl24	mitochondrial ribosomal protein L24	67707	https://www.ncbi.nlm.nih.gov/gene/?term=67707
Paxx	Paxx	non-homologous end joining factor	227622	https://www.ncbi.nlm.nih.gov/gene/?term=227622
Aldh18a1	Aldh18a1	aldehyde dehydrogenase 18 family, member A1	56454	https://www.ncbi.nlm.nih.gov/gene/?term=56454
Socs2	Socs2	suppressor of cytokine signaling 2	216233	https://www.ncbi.nlm.nih.gov/gene/?term=216233
Ubxn6	Ubxn6	UBX domain protein 6	66530	https://www.ncbi.nlm.nih.gov/gene/?term=66530
Arrb1	Arrb1	arrestin, beta 1	109689	https://www.ncbi.nlm.nih.gov/gene/?term=109689
Hsdl1	Hsdl1	hydroxysteroid dehydrogenase like 1	72552	https://www.ncbi.nlm.nih.gov/gene/?term=72552
Dcaf8	Dcaf8	DDB1 and CUL4 associated factor 8	98193	https://www.ncbi.nlm.nih.gov/gene/?term=98193
Anapc5	Anapc5	anaphase-promoting complex subunit 5	59008	https://www.ncbi.nlm.nih.gov/gene/?term=59008
Wfs1	Wfs1	wolframin ER transmembrane glycoprotein	22393	https://www.ncbi.nlm.nih.gov/gene/?term=22393
Aamdc	Aamdc	adipogenesis associated Mth938 domain containing	66273	https://www.ncbi.nlm.nih.gov/gene/?term=66273
Gpatch2	Gpatch2	G patch domain containing 2	67769	https://www.ncbi.nlm.nih.gov/gene/?term=67769
Swi5	Swi5	SWI5 recombination repair homolog (yeast)	72931	https://www.ncbi.nlm.nih.gov/gene/?term=72931
Usp42	Usp42	ubiquitin specific peptidase 42	76800	https://www.ncbi.nlm.nih.gov/gene/?term=76800
Ssbp4	Ssbp4	single stranded DNA binding protein 4	76900	https://www.ncbi.nlm.nih.gov/gene/?term=76900
Aldh4a1	Aldh4a1	aldehyde dehydrogenase 4 family, member A1	212647	https://www.ncbi.nlm.nih.gov/gene/?term=212647
Stard7	Stard7	START domain containing 7	99138	https://www.ncbi.nlm.nih.gov/gene/?term=99138
Sympk	Sympk	symplekin	68188	https://www.ncbi.nlm.nih.gov/gene/?term=68188
Nfu1	Nfu1	NFU1 iron-sulfur cluster scaffold	56748	https://www.ncbi.nlm.nih.gov/gene/?term=56748
Pfkl	Pfkl	phosphofructokinase, liver, B-type	18641	https://www.ncbi.nlm.nih.gov/gene/?term=18641
Snrnp27	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)	66618	https://www.ncbi.nlm.nih.gov/gene/?term=66618
Gadd45g	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	23882	https://www.ncbi.nlm.nih.gov/gene/?term=23882
Tmem116	Tmem116	transmembrane protein 116	77462	https://www.ncbi.nlm.nih.gov/gene/?term=77462
Sh3bp1	Sh3bp1	SH3-domain binding protein 1	20401	https://www.ncbi.nlm.nih.gov/gene/?term=20401
Ints1	Ints1	integrator complex subunit 1	68510	https://www.ncbi.nlm.nih.gov/gene/?term=68510
Akt1s1	Akt1s1	AKT1 substrate 1 (proline-rich)	67605	https://www.ncbi.nlm.nih.gov/gene/?term=67605
Ccdc71	Ccdc71	coiled-coil domain containing 71	72454	https://www.ncbi.nlm.nih.gov/gene/?term=72454
Snf8	Snf8	SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)	27681	https://www.ncbi.nlm.nih.gov/gene/?term=27681
2700062C07Rik	2700062C07Rik	RIKEN cDNA 2700062C07 gene	68046	https://www.ncbi.nlm.nih.gov/gene/?term=68046
Tulp3	Tulp3	tubby-like protein 3	22158	https://www.ncbi.nlm.nih.gov/gene/?term=22158
Gm10139	Gm10139	predicted gene 10139	102634499	https://www.ncbi.nlm.nih.gov/gene/?term=102634499
Gga2	Gga2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	74105	https://www.ncbi.nlm.nih.gov/gene/?term=74105
Mrpl2	Mrpl2	mitochondrial ribosomal protein L2	27398	https://www.ncbi.nlm.nih.gov/gene/?term=27398
Ppp2r3d	Ppp2r3d	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta	19054	https://www.ncbi.nlm.nih.gov/gene/?term=19054
Scnm1	Scnm1	sodium channel modifier 1	69269	https://www.ncbi.nlm.nih.gov/gene/?term=69269
Rad51d	Rad51d	RAD51 paralog D	19364	https://www.ncbi.nlm.nih.gov/gene/?term=19364
Slc25a38	Slc25a38	solute carrier family 25, member 38	208638	https://www.ncbi.nlm.nih.gov/gene/?term=208638
Bcl7c	Bcl7c	B cell CLL/lymphoma 7C	12055	https://www.ncbi.nlm.nih.gov/gene/?term=12055
Zfp212	Zfp212	Zinc finger protein 212	232784	https://www.ncbi.nlm.nih.gov/gene/?term=232784
Mrps27	Mrps27	mitochondrial ribosomal protein S27	218506	https://www.ncbi.nlm.nih.gov/gene/?term=218506
Rnf123	Rnf123	ring finger protein 123	84585	https://www.ncbi.nlm.nih.gov/gene/?term=84585
Rec8	Rec8	REC8 meiotic recombination protein	56739	https://www.ncbi.nlm.nih.gov/gene/?term=56739
Ptrhd1	Ptrhd1	peptidyl-tRNA hydrolase domain containing 1	69709	https://www.ncbi.nlm.nih.gov/gene/?term=69709
Urm1	Urm1	ubiquitin related modifier 1	68205	https://www.ncbi.nlm.nih.gov/gene/?term=68205
Supt7l	Supt7l	suppressor of Ty 7-like	72195	https://www.ncbi.nlm.nih.gov/gene/?term=72195
E130208F15Rik	E130208F15Rik	RIKEN cDNA E130208F15 gene	100217365	https://www.ncbi.nlm.nih.gov/gene/?term=100217365
Dgkz	Dgkz	diacylglycerol kinase zeta	104418	https://www.ncbi.nlm.nih.gov/gene/?term=104418
Aars2	Aars2	alanyl-tRNA synthetase 2, mitochondrial	224805	https://www.ncbi.nlm.nih.gov/gene/?term=224805
Alkbh1	Alkbh1	alkB homolog 1, histone H2A dioxygenase	211064	https://www.ncbi.nlm.nih.gov/gene/?term=211064
Fbxw26	Fbxw26	F-box and WD-40 domain protein 26	382109	https://www.ncbi.nlm.nih.gov/gene/?term=382109
