userId	geneSymbol	geneName	entrezgene	gLink
Thumpd3	Thumpd3	THUMP domain containing 3	14911	https://www.ncbi.nlm.nih.gov/gene/?term=14911
Chmp3	Chmp3	charged multivesicular body protein 3	66700	https://www.ncbi.nlm.nih.gov/gene/?term=66700
Mad1l1	Mad1l1	MAD1 mitotic arrest deficient 1-like 1	17120	https://www.ncbi.nlm.nih.gov/gene/?term=17120
Chmp4b	Chmp4b	charged multivesicular body protein 4B	75608	https://www.ncbi.nlm.nih.gov/gene/?term=75608
Ldb1	Ldb1	LIM domain binding 1	16825	https://www.ncbi.nlm.nih.gov/gene/?term=16825
Cdv3	Cdv3	carnitine deficiency-associated gene expressed in ventricle 3	321022	https://www.ncbi.nlm.nih.gov/gene/?term=321022
Park7	Park7	Parkinson disease (autosomal recessive, early onset) 7	57320	https://www.ncbi.nlm.nih.gov/gene/?term=57320
Rbm39	Rbm39	RNA binding motif protein 39	170791	https://www.ncbi.nlm.nih.gov/gene/?term=170791
Eif3g	Eif3g	eukaryotic translation initiation factor 3, subunit G	53356	https://www.ncbi.nlm.nih.gov/gene/?term=53356
Ralbp1	Ralbp1	ralA binding protein 1	19765	https://www.ncbi.nlm.nih.gov/gene/?term=19765
Phgdh	Phgdh	3-phosphoglycerate dehydrogenase	236539	https://www.ncbi.nlm.nih.gov/gene/?term=236539
Bnip3l	Bnip3l	BCL2/adenovirus E1B interacting protein 3-like	12177	https://www.ncbi.nlm.nih.gov/gene/?term=12177
Cwc25	Cwc25	CWC25 spliceosome-associated protein	67480	https://www.ncbi.nlm.nih.gov/gene/?term=67480
Cd3eap	Cd3eap	CD3E antigen, epsilon polypeptide associated protein	70333	https://www.ncbi.nlm.nih.gov/gene/?term=70333
Myo18a	Myo18a	myosin XVIIIA	360013	https://www.ncbi.nlm.nih.gov/gene/?term=360013
Zpr1	Zpr1	ZPR1 zinc finger	22687	https://www.ncbi.nlm.nih.gov/gene/?term=22687
Cuedc2	Cuedc2	CUE domain containing 2	67116	https://www.ncbi.nlm.nih.gov/gene/?term=67116
Sf3a2	Sf3a2	splicing factor 3a, subunit 2	20222	https://www.ncbi.nlm.nih.gov/gene/?term=20222
Fhad1	Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	329977	https://www.ncbi.nlm.nih.gov/gene/?term=329977
Cdc5l	Cdc5l	cell division cycle 5-like (S. pombe)	71702	https://www.ncbi.nlm.nih.gov/gene/?term=71702
Noc2l	Noc2l	NOC2 like nucleolar associated transcriptional repressor	57741	https://www.ncbi.nlm.nih.gov/gene/?term=57741
Pdcd7	Pdcd7	programmed cell death 7	50996	https://www.ncbi.nlm.nih.gov/gene/?term=50996
Zc3h13	Zc3h13	zinc finger CCCH type containing 13	67302	https://www.ncbi.nlm.nih.gov/gene/?term=67302
Prrc2c	Prrc2c	proline-rich coiled-coil 2C	226562	https://www.ncbi.nlm.nih.gov/gene/?term=226562
Npm1	Npm1	nucleophosmin 1	18148	https://www.ncbi.nlm.nih.gov/gene/?term=18148
Tpr	Tpr	translocated promoter region, nuclear basket protein	108989	https://www.ncbi.nlm.nih.gov/gene/?term=108989
Ddx49	Ddx49	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	234374	https://www.ncbi.nlm.nih.gov/gene/?term=234374
Pycr2	Pycr2	pyrroline-5-carboxylate reductase family, member 2	69051	https://www.ncbi.nlm.nih.gov/gene/?term=69051
Rnf40	Rnf40	ring finger protein 40	233900	https://www.ncbi.nlm.nih.gov/gene/?term=233900
Sfswap	Sfswap	splicing factor SWAP	231769	https://www.ncbi.nlm.nih.gov/gene/?term=231769
Mfap1b	Mfap1b	microfibrillar-associated protein 1B	100034361	https://www.ncbi.nlm.nih.gov/gene/?term=100034361
Nolc1	Nolc1	nucleolar and coiled-body phosphoprotein 1	70769	https://www.ncbi.nlm.nih.gov/gene/?term=70769
Gpatch4	Gpatch4	G patch domain containing 4	66614	https://www.ncbi.nlm.nih.gov/gene/?term=66614
Ddx27	Ddx27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	228889	https://www.ncbi.nlm.nih.gov/gene/?term=228889
Dnajc2	Dnajc2	DnaJ heat shock protein family (Hsp40) member C2	22791	https://www.ncbi.nlm.nih.gov/gene/?term=22791
Hexim1	Hexim1	hexamethylene bis-acetamide inducible 1	192231	https://www.ncbi.nlm.nih.gov/gene/?term=192231
Mrfap1	Mrfap1	Morf4 family associated protein 1	67568	https://www.ncbi.nlm.nih.gov/gene/?term=67568
Cwc22	Cwc22	CWC22 spliceosome-associated protein	80744	https://www.ncbi.nlm.nih.gov/gene/?term=80744
Golga4	Golga4	golgi autoantigen, golgin subfamily a, 4	54214	https://www.ncbi.nlm.nih.gov/gene/?term=54214
Irf3	Irf3	interferon regulatory factor 3	54131	https://www.ncbi.nlm.nih.gov/gene/?term=54131
Rbm17	Rbm17	RNA binding motif protein 17	76938	https://www.ncbi.nlm.nih.gov/gene/?term=76938
Stk11ip	Stk11ip	serine/threonine kinase 11 interacting protein	71728	https://www.ncbi.nlm.nih.gov/gene/?term=71728
Apex1	Apex1	apurinic/apyrimidinic endonuclease 1	11792	https://www.ncbi.nlm.nih.gov/gene/?term=11792
Nudt9	Nudt9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	74167	https://www.ncbi.nlm.nih.gov/gene/?term=74167
Gcc1	Gcc1	golgi coiled coil 1	74375	https://www.ncbi.nlm.nih.gov/gene/?term=74375
Chd4	Chd4	chromodomain helicase DNA binding protein 4	107932	https://www.ncbi.nlm.nih.gov/gene/?term=107932
Thoc6	Thoc6	THO complex 6	386612	https://www.ncbi.nlm.nih.gov/gene/?term=386612
Ybx1	Ybx1	Y box protein 1	22608	https://www.ncbi.nlm.nih.gov/gene/?term=22608
Polg	Polg	polymerase (DNA directed), gamma	18975	https://www.ncbi.nlm.nih.gov/gene/?term=18975
Psmc3	Psmc3	proteasome (prosome, macropain) 26S subunit, ATPase 3	19182	https://www.ncbi.nlm.nih.gov/gene/?term=19182
Cct2	Cct2	chaperonin containing Tcp1, subunit 2 (beta)	12461	https://www.ncbi.nlm.nih.gov/gene/?term=12461
Slu7	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	193116	https://www.ncbi.nlm.nih.gov/gene/?term=193116
Mrpl52	Mrpl52	mitochondrial ribosomal protein L52	68836	https://www.ncbi.nlm.nih.gov/gene/?term=68836
C1qbp	C1qbp	complement component 1, q subcomponent binding protein	12261	https://www.ncbi.nlm.nih.gov/gene/?term=12261
Snrpa	Snrpa	small nuclear ribonucleoprotein polypeptide A	53607	https://www.ncbi.nlm.nih.gov/gene/?term=53607
Rbm6	Rbm6	RNA binding motif protein 6	19654	https://www.ncbi.nlm.nih.gov/gene/?term=19654
Sarnp	Sarnp	SAP domain containing ribonucleoprotein	66118	https://www.ncbi.nlm.nih.gov/gene/?term=66118
Arl6ip4	Arl6ip4	ADP-ribosylation factor-like 6 interacting protein 4	65105	https://www.ncbi.nlm.nih.gov/gene/?term=65105
Lsm4	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	50783	https://www.ncbi.nlm.nih.gov/gene/?term=50783
Ubxn4	Ubxn4	UBX domain protein 4	67812	https://www.ncbi.nlm.nih.gov/gene/?term=67812
Polr3gl	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like	69870	https://www.ncbi.nlm.nih.gov/gene/?term=69870
Ddx42	Ddx42	DEAD (Asp-Glu-Ala-Asp) box polypeptide 42	72047	https://www.ncbi.nlm.nih.gov/gene/?term=72047
Nap1l4	Nap1l4	nucleosome assembly protein 1-like 4	17955	https://www.ncbi.nlm.nih.gov/gene/?term=17955
Prpf38a	Prpf38a	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A	230596	https://www.ncbi.nlm.nih.gov/gene/?term=230596
Prpf38b	Prpf38b	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	66921	https://www.ncbi.nlm.nih.gov/gene/?term=66921
Kctd10	Kctd10	potassium channel tetramerisation domain containing 10	330171	https://www.ncbi.nlm.nih.gov/gene/?term=330171
Actn4	Actn4	actinin alpha 4	60595	https://www.ncbi.nlm.nih.gov/gene/?term=60595
Faf2	Faf2	Fas associated factor family member 2	76577	https://www.ncbi.nlm.nih.gov/gene/?term=76577
Ruvbl1	Ruvbl1	RuvB-like protein 1	56505	https://www.ncbi.nlm.nih.gov/gene/?term=56505
Tchh	Tchh	trichohyalin	99681	https://www.ncbi.nlm.nih.gov/gene/?term=99681
Dnajc8	Dnajc8	DnaJ heat shock protein family (Hsp40) member C8	68598	https://www.ncbi.nlm.nih.gov/gene/?term=68598
BC017158	BC017158	cDNA sequence BC017158	233913	https://www.ncbi.nlm.nih.gov/gene/?term=233913
Kif3b	Kif3b	kinesin family member 3B	16569	https://www.ncbi.nlm.nih.gov/gene/?term=16569
Adsl	Adsl	adenylosuccinate lyase	11564	https://www.ncbi.nlm.nih.gov/gene/?term=11564
St3gal2	St3gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	20444	https://www.ncbi.nlm.nih.gov/gene/?term=20444
Tacc1	Tacc1	transforming, acidic coiled-coil containing protein 1	320165	https://www.ncbi.nlm.nih.gov/gene/?term=320165
Sltm	Sltm	SAFB-like, transcription modulator	66660	https://www.ncbi.nlm.nih.gov/gene/?term=66660
Rpl36al	Rpl36al	ribosomal protein L36A-like	66483	https://www.ncbi.nlm.nih.gov/gene/?term=66483
Rpl18	Rpl18	ribosomal protein L18	19899	https://www.ncbi.nlm.nih.gov/gene/?term=19899
Eprs	Eprs	glutamyl-prolyl-tRNA synthetase	107508	https://www.ncbi.nlm.nih.gov/gene/?term=107508
Dnajc21	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21	78244	https://www.ncbi.nlm.nih.gov/gene/?term=78244
Ppp4r2	Ppp4r2	protein phosphatase 4, regulatory subunit 2	232314	https://www.ncbi.nlm.nih.gov/gene/?term=232314
Pdrg1	Pdrg1	p53 and DNA damage regulated 1	68559	https://www.ncbi.nlm.nih.gov/gene/?term=68559
Zfp84	Zfp84	zinc finger protein 84	74352	https://www.ncbi.nlm.nih.gov/gene/?term=74352
Dazap1	Dazap1	DAZ associated protein 1	70248	https://www.ncbi.nlm.nih.gov/gene/?term=70248
U2af2	U2af2	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	22185	https://www.ncbi.nlm.nih.gov/gene/?term=22185
Zfp467	Zfp467	zinc finger protein 467	68910	https://www.ncbi.nlm.nih.gov/gene/?term=68910
Rbmxl1	Rbmxl1	RNA binding motif protein, X-linked like-1	19656	https://www.ncbi.nlm.nih.gov/gene/?term=19656
Phactr4	Phactr4	phosphatase and actin regulator 4	100169	https://www.ncbi.nlm.nih.gov/gene/?term=100169
Mef2c	Mef2c	myocyte enhancer factor 2C	17260	https://www.ncbi.nlm.nih.gov/gene/?term=17260
Gtf2f2	Gtf2f2	general transcription factor IIF, polypeptide 2	68705	https://www.ncbi.nlm.nih.gov/gene/?term=68705
Snrnp70	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	20637	https://www.ncbi.nlm.nih.gov/gene/?term=20637
Safb2	Safb2	scaffold attachment factor B2	224902	https://www.ncbi.nlm.nih.gov/gene/?term=224902
H2afy	H2afy	H2A histone family, member Y	26914	https://www.ncbi.nlm.nih.gov/gene/?term=26914
Bsg	Bsg	basigin	12215	https://www.ncbi.nlm.nih.gov/gene/?term=12215
Ubtf	Ubtf	upstream binding transcription factor, RNA polymerase I	21429	https://www.ncbi.nlm.nih.gov/gene/?term=21429
Cep63	Cep63	centrosomal protein 63	28135	https://www.ncbi.nlm.nih.gov/gene/?term=28135
Golgb1	Golgb1	golgi autoantigen, golgin subfamily b, macrogolgin 1	224139	https://www.ncbi.nlm.nih.gov/gene/?term=224139
Chmp6	Chmp6	charged multivesicular body protein 6	208092	https://www.ncbi.nlm.nih.gov/gene/?term=208092
Gtf2f1	Gtf2f1	general transcription factor IIF, polypeptide 1	98053	https://www.ncbi.nlm.nih.gov/gene/?term=98053
Scyl1	Scyl1	SCY1-like 1 (S. cerevisiae)	78891	https://www.ncbi.nlm.nih.gov/gene/?term=78891
Pabpn1	Pabpn1	poly(A) binding protein, nuclear 1	54196	https://www.ncbi.nlm.nih.gov/gene/?term=54196
Serf2	Serf2	small EDRK-rich factor 2	378702	https://www.ncbi.nlm.nih.gov/gene/?term=378702
Hdgfl2	Hdgfl2	HDGF like 2	15193	https://www.ncbi.nlm.nih.gov/gene/?term=15193
Mea1	Mea1	male enhanced antigen 1	17256	https://www.ncbi.nlm.nih.gov/gene/?term=17256
Mrps15	Mrps15	mitochondrial ribosomal protein S15	66407	https://www.ncbi.nlm.nih.gov/gene/?term=66407
Rps19bp1	Rps19bp1	ribosomal protein S19 binding protein 1	66538	https://www.ncbi.nlm.nih.gov/gene/?term=66538
Brd8	Brd8	bromodomain containing 8	78656	https://www.ncbi.nlm.nih.gov/gene/?term=78656
Cpsf1	Cpsf1	cleavage and polyadenylation specific factor 1	94230	https://www.ncbi.nlm.nih.gov/gene/?term=94230
Rbm19	Rbm19	RNA binding motif protein 19	74111	https://www.ncbi.nlm.nih.gov/gene/?term=74111
Rbm10	Rbm10	RNA binding motif protein 10	236732	https://www.ncbi.nlm.nih.gov/gene/?term=236732
Srrt	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	83701	https://www.ncbi.nlm.nih.gov/gene/?term=83701
Ppp1r12a	Ppp1r12a	protein phosphatase 1, regulatory subunit 12A	17931	https://www.ncbi.nlm.nih.gov/gene/?term=17931
Ercc3	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	13872	https://www.ncbi.nlm.nih.gov/gene/?term=13872
Trim41	Trim41	tripartite motif-containing 41	211007	https://www.ncbi.nlm.nih.gov/gene/?term=211007
Rbfa	Rbfa	ribosome binding factor A	68731	https://www.ncbi.nlm.nih.gov/gene/?term=68731
Fkbp4	Fkbp4	FK506 binding protein 4	14228	https://www.ncbi.nlm.nih.gov/gene/?term=14228
Zscan2	Zscan2	zinc finger and SCAN domain containing 2	22691	https://www.ncbi.nlm.nih.gov/gene/?term=22691
Mbd3	Mbd3	methyl-CpG binding domain protein 3	17192	https://www.ncbi.nlm.nih.gov/gene/?term=17192
Smarca4	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	20586	https://www.ncbi.nlm.nih.gov/gene/?term=20586
Mesd	Mesd	mesoderm development LRP chaperone	67943	https://www.ncbi.nlm.nih.gov/gene/?term=67943
Htatsf1	Htatsf1	HIV TAT specific factor 1	72459	https://www.ncbi.nlm.nih.gov/gene/?term=72459
Prpf4b	Prpf4b	pre-mRNA processing factor 4B	19134	https://www.ncbi.nlm.nih.gov/gene/?term=19134
Sra1	Sra1	steroid receptor RNA activator 1	24068	https://www.ncbi.nlm.nih.gov/gene/?term=24068
Whamm	Whamm	WAS protein homolog associated with actin, golgi membranes and microtubules	434204	https://www.ncbi.nlm.nih.gov/gene/?term=434204
Samd1	Samd1	sterile alpha motif domain containing 1	666704	https://www.ncbi.nlm.nih.gov/gene/?term=666704
Nudcd2	Nudcd2	NudC domain containing 2	52653	https://www.ncbi.nlm.nih.gov/gene/?term=52653
Nelfcd	Nelfcd	negative elongation factor complex member C/D, Th1l	57314	https://www.ncbi.nlm.nih.gov/gene/?term=57314
Isy1	Isy1	ISY1 splicing factor homolog	57905	https://www.ncbi.nlm.nih.gov/gene/?term=57905
Tnrc6a	Tnrc6a	trinucleotide repeat containing 6a	233833	https://www.ncbi.nlm.nih.gov/gene/?term=233833
Man1a2	Man1a2	mannosidase, alpha, class 1A, member 2	17156	https://www.ncbi.nlm.nih.gov/gene/?term=17156
Cct5	Cct5	chaperonin containing Tcp1, subunit 5 (epsilon)	12465	https://www.ncbi.nlm.nih.gov/gene/?term=12465
Tada3	Tada3	transcriptional adaptor 3	101206	https://www.ncbi.nlm.nih.gov/gene/?term=101206
Rars	Rars	arginyl-tRNA synthetase	104458	https://www.ncbi.nlm.nih.gov/gene/?term=104458
Psmd7	Psmd7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	17463	https://www.ncbi.nlm.nih.gov/gene/?term=17463
Bcl7b	Bcl7b	B cell CLL/lymphoma 7B	12054	https://www.ncbi.nlm.nih.gov/gene/?term=12054
Ubc	Ubc	ubiquitin C	22190	https://www.ncbi.nlm.nih.gov/gene/?term=22190
Tbl3	Tbl3	transducin (beta)-like 3	213773	https://www.ncbi.nlm.nih.gov/gene/?term=213773
Luc7l3	Luc7l3	LUC7-like 3 (S. cerevisiae)	67684	https://www.ncbi.nlm.nih.gov/gene/?term=67684
Ddx41	Ddx41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	72935	https://www.ncbi.nlm.nih.gov/gene/?term=72935
Sbds	Sbds	SBDS ribosome maturation factor	66711	https://www.ncbi.nlm.nih.gov/gene/?term=66711
Mtif3	Mtif3	mitochondrial translational initiation factor 3	76366	https://www.ncbi.nlm.nih.gov/gene/?term=76366
Rab11a	Rab11a	RAB11A, member RAS oncogene family	53869	https://www.ncbi.nlm.nih.gov/gene/?term=53869
Zfp106	Zfp106	zinc finger protein 106	20402	https://www.ncbi.nlm.nih.gov/gene/?term=20402
Nfic	Nfic	nuclear factor I/C	18029	https://www.ncbi.nlm.nih.gov/gene/?term=18029
Gga1	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	106039	https://www.ncbi.nlm.nih.gov/gene/?term=106039
Ythdc1	Ythdc1	YTH domain containing 1	231386	https://www.ncbi.nlm.nih.gov/gene/?term=231386
Slx4	Slx4	SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)	52864	https://www.ncbi.nlm.nih.gov/gene/?term=52864
Pdap1	Pdap1	PDGFA associated protein 1	231887	https://www.ncbi.nlm.nih.gov/gene/?term=231887
Nol7	Nol7	nucleolar protein 7	70078	https://www.ncbi.nlm.nih.gov/gene/?term=70078
Golga2	Golga2	golgi autoantigen, golgin subfamily a, 2	99412	https://www.ncbi.nlm.nih.gov/gene/?term=99412
Nfkbib	Nfkbib	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, beta	18036	https://www.ncbi.nlm.nih.gov/gene/?term=18036
Eif5a	Eif5a	eukaryotic translation initiation factor 5A	276770	https://www.ncbi.nlm.nih.gov/gene/?term=276770
Poldip3	Poldip3	polymerase (DNA-directed), delta interacting protein 3	73826	https://www.ncbi.nlm.nih.gov/gene/?term=73826
Spag7	Spag7	sperm associated antigen 7	216873	https://www.ncbi.nlm.nih.gov/gene/?term=216873
Rala	Rala	v-ral simian leukemia viral oncogene A (ras related)	56044	https://www.ncbi.nlm.nih.gov/gene/?term=56044
1110038F14Rik	1110038F14Rik	RIKEN cDNA 1110038F14 gene	117171	https://www.ncbi.nlm.nih.gov/gene/?term=117171
Eif3d	Eif3d	eukaryotic translation initiation factor 3, subunit D	55944	https://www.ncbi.nlm.nih.gov/gene/?term=55944
Srfbp1	Srfbp1	serum response factor binding protein 1	67222	https://www.ncbi.nlm.nih.gov/gene/?term=67222
U2af1	U2af1	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1	108121	https://www.ncbi.nlm.nih.gov/gene/?term=108121
Chd1l	Chd1l	chromodomain helicase DNA binding protein 1-like	68058	https://www.ncbi.nlm.nih.gov/gene/?term=68058
Grk2	Grk2	G protein-coupled receptor kinase 2	110355	https://www.ncbi.nlm.nih.gov/gene/?term=110355
Arcn1	Arcn1	archain 1	213827	https://www.ncbi.nlm.nih.gov/gene/?term=213827
Lrrc59	Lrrc59	leucine rich repeat containing 59	98238	https://www.ncbi.nlm.nih.gov/gene/?term=98238
Snip1	Snip1	Smad nuclear interacting protein 1	76793	https://www.ncbi.nlm.nih.gov/gene/?term=76793
Atf4	Atf4	activating transcription factor 4	11911	https://www.ncbi.nlm.nih.gov/gene/?term=11911
Ccdc43	Ccdc43	coiled-coil domain containing 43	52715	https://www.ncbi.nlm.nih.gov/gene/?term=52715
Map7d1	Map7d1	MAP7 domain containing 1	245877	https://www.ncbi.nlm.nih.gov/gene/?term=245877
Creb1	Creb1	cAMP responsive element binding protein 1	12912	https://www.ncbi.nlm.nih.gov/gene/?term=12912
Slc9a3r1	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	26941	https://www.ncbi.nlm.nih.gov/gene/?term=26941
Ebna1bp2	Ebna1bp2	EBNA1 binding protein 2	69072	https://www.ncbi.nlm.nih.gov/gene/?term=69072
Srsf4	Srsf4	serine/arginine-rich splicing factor 4	57317	https://www.ncbi.nlm.nih.gov/gene/?term=57317
Grwd1	Grwd1	glutamate-rich WD repeat containing 1	101612	https://www.ncbi.nlm.nih.gov/gene/?term=101612
Hp1bp3	Hp1bp3	heterochromatin protein 1, binding protein 3	15441	https://www.ncbi.nlm.nih.gov/gene/?term=15441
Hirip3	Hirip3	HIRA interacting protein 3	233876	https://www.ncbi.nlm.nih.gov/gene/?term=233876
Rsf1	Rsf1	remodeling and spacing factor 1	233532	https://www.ncbi.nlm.nih.gov/gene/?term=233532
Smarcc2	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	68094	https://www.ncbi.nlm.nih.gov/gene/?term=68094
Khdrbs3	Khdrbs3	KH domain containing, RNA binding, signal transduction associated 3	13992	https://www.ncbi.nlm.nih.gov/gene/?term=13992
Gas8	Gas8	growth arrest specific 8	104346	https://www.ncbi.nlm.nih.gov/gene/?term=104346
Mettl16	Mettl16	methyltransferase like 16	67493	https://www.ncbi.nlm.nih.gov/gene/?term=67493
Bsdc1	Bsdc1	BSD domain containing 1	100383	https://www.ncbi.nlm.nih.gov/gene/?term=100383
Smg9	Smg9	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)	71997	https://www.ncbi.nlm.nih.gov/gene/?term=71997
Phactr2	Phactr2	phosphatase and actin regulator 2	215789	https://www.ncbi.nlm.nih.gov/gene/?term=215789
Phax	Phax	phosphorylated adaptor for RNA export	56698	https://www.ncbi.nlm.nih.gov/gene/?term=56698
Snd1	Snd1	staphylococcal nuclease and tudor domain containing 1	56463	https://www.ncbi.nlm.nih.gov/gene/?term=56463
Fam3c	Fam3c	family with sequence similarity 3, member C	27999	https://www.ncbi.nlm.nih.gov/gene/?term=27999
Xab2	Xab2	XPA binding protein 2	67439	https://www.ncbi.nlm.nih.gov/gene/?term=67439
Manf	Manf	mesencephalic astrocyte-derived neurotrophic factor	74840	https://www.ncbi.nlm.nih.gov/gene/?term=74840
Zrsr2	Zrsr2	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	22184	https://www.ncbi.nlm.nih.gov/gene/?term=22184
Thoc5	Thoc5	THO complex 5	107829	https://www.ncbi.nlm.nih.gov/gene/?term=107829
Stx18	Stx18	syntaxin 18	71116	https://www.ncbi.nlm.nih.gov/gene/?term=71116
Prrc2a	Prrc2a	proline-rich coiled-coil 2A	53761	https://www.ncbi.nlm.nih.gov/gene/?term=53761
Denr	Denr	density-regulated protein	68184	https://www.ncbi.nlm.nih.gov/gene/?term=68184
Gpkow	Gpkow	G patch domain and KOW motifs	209416	https://www.ncbi.nlm.nih.gov/gene/?term=209416
Eif2b2	Eif2b2	eukaryotic translation initiation factor 2B, subunit 2 beta	217715	https://www.ncbi.nlm.nih.gov/gene/?term=217715
Ube2h	Ube2h	ubiquitin-conjugating enzyme E2H	22214	https://www.ncbi.nlm.nih.gov/gene/?term=22214
Yeats4	Yeats4	YEATS domain containing 4	64050	https://www.ncbi.nlm.nih.gov/gene/?term=64050
Srp14	Srp14	signal recognition particle 14	20813	https://www.ncbi.nlm.nih.gov/gene/?term=20813
Ccdc191	Ccdc191	coiled-coil domain containing 191	212153	https://www.ncbi.nlm.nih.gov/gene/?term=212153
Supt16	Supt16	suppressor of Ty 16	114741	https://www.ncbi.nlm.nih.gov/gene/?term=114741
Bag1	Bag1	BCL2-associated athanogene 1	12017	https://www.ncbi.nlm.nih.gov/gene/?term=12017
Phb2	Phb2	prohibitin 2	12034	https://www.ncbi.nlm.nih.gov/gene/?term=12034
Rpl27-ps3	Rpl27-ps3	ribosomal protein L27, pseudogene 3	621100	https://www.ncbi.nlm.nih.gov/gene/?term=621100
Ikbkg	Ikbkg	inhibitor of kappaB kinase gamma	16151	https://www.ncbi.nlm.nih.gov/gene/?term=16151
Paip2	Paip2	polyadenylate-binding protein-interacting protein 2	67869	https://www.ncbi.nlm.nih.gov/gene/?term=67869
Klhdc8b	Klhdc8b	kelch domain containing 8B	78267	https://www.ncbi.nlm.nih.gov/gene/?term=78267
Dus1l	Dus1l	dihydrouridine synthase 1-like (S. cerevisiae)	68730	https://www.ncbi.nlm.nih.gov/gene/?term=68730
Ctnnbl1	Ctnnbl1	catenin, beta like 1	66642	https://www.ncbi.nlm.nih.gov/gene/?term=66642
Lrrfip2	Lrrfip2	leucine rich repeat (in FLII) interacting protein 2	71268	https://www.ncbi.nlm.nih.gov/gene/?term=71268
Cars	Cars	cysteinyl-tRNA synthetase	27267	https://www.ncbi.nlm.nih.gov/gene/?term=27267
Stk11	Stk11	serine/threonine kinase 11	20869	https://www.ncbi.nlm.nih.gov/gene/?term=20869
Surf6	Surf6	surfeit gene 6	20935	https://www.ncbi.nlm.nih.gov/gene/?term=20935
Timm44	Timm44	translocase of inner mitochondrial membrane 44	21856	https://www.ncbi.nlm.nih.gov/gene/?term=21856
Rrs1	Rrs1	ribosome biogenesis regulator 1	59014	https://www.ncbi.nlm.nih.gov/gene/?term=59014
Wiz	Wiz	widely-interspaced zinc finger motifs	22404	https://www.ncbi.nlm.nih.gov/gene/?term=22404
Cabin1	Cabin1	calcineurin binding protein 1	104248	https://www.ncbi.nlm.nih.gov/gene/?term=104248
Rbm5	Rbm5	RNA binding motif protein 5	83486	https://www.ncbi.nlm.nih.gov/gene/?term=83486
Ube2j1	Ube2j1	ubiquitin-conjugating enzyme E2J 1	56228	https://www.ncbi.nlm.nih.gov/gene/?term=56228
Med26	Med26	mediator complex subunit 26	70625	https://www.ncbi.nlm.nih.gov/gene/?term=70625
Kri1	Kri1	KRI1 homolog	215194	https://www.ncbi.nlm.nih.gov/gene/?term=215194
Zfp598	Zfp598	zinc finger protein 598	213753	https://www.ncbi.nlm.nih.gov/gene/?term=213753
Ppan	Ppan	peter pan homolog	235036	https://www.ncbi.nlm.nih.gov/gene/?term=235036
Las1l	Las1l	LAS1-like (S. cerevisiae)	76130	https://www.ncbi.nlm.nih.gov/gene/?term=76130
Becn1	Becn1	beclin 1, autophagy related	56208	https://www.ncbi.nlm.nih.gov/gene/?term=56208
Zfp747	Zfp747	zinc finger protein 747	269997	https://www.ncbi.nlm.nih.gov/gene/?term=269997
Psmd11	Psmd11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	69077	https://www.ncbi.nlm.nih.gov/gene/?term=69077
Pwp1	Pwp1	PWP1 homolog, endonuclein	103136	https://www.ncbi.nlm.nih.gov/gene/?term=103136
Hsp90ab1	Hsp90ab1	heat shock protein 90 alpha (cytosolic), class B member 1	15516	https://www.ncbi.nlm.nih.gov/gene/?term=15516
Sil1	Sil1	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)	81500	https://www.ncbi.nlm.nih.gov/gene/?term=81500
Tnip1	Tnip1	TNFAIP3 interacting protein 1	57783	https://www.ncbi.nlm.nih.gov/gene/?term=57783
Bbx	Bbx	bobby sox HMG box containing	70508	https://www.ncbi.nlm.nih.gov/gene/?term=70508
Zfp513	Zfp513	zinc finger protein 513	101023	https://www.ncbi.nlm.nih.gov/gene/?term=101023
Bud13	Bud13	BUD13 homolog	215051	https://www.ncbi.nlm.nih.gov/gene/?term=215051
